id,event_type,event_cause,latitude,longitude,requires_road_closure,priority,status,zone,corridor,junction,veh_type,hour,dayofweek,is_weekend,is_peak_hour,month,duration_mins,severity_score,address,start_datetime
FKID000082,planned,construction,12.969418,77.7006526,False,High,closed,Unknown_Zone,ORR East 2,Unknown_Junction,not_applicable,21.0,3.0,0,1,3.0,,65.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2024-03-07 21:23:16.629000+00:00
FKID000083,unplanned,others,12.9613232,77.5644194,True,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,not_applicable,21.0,3.0,0,1,3.0,13265.728999266667,85.0,"5th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",2024-03-07 21:14:45.233000+00:00
FKID000084,unplanned,others,12.959419,77.5165897,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,21.0,3.0,0,1,3.0,17229.866743983333,30.0,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",2024-03-07 21:28:44.841000+00:00
FKID000085,unplanned,pot_holes,12.9431035,77.6220445,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,21.0,3.0,0,1,3.0,,30.0,"Srinivagilu Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",2024-03-07 21:25:14.206000+00:00
FKID000086,unplanned,vehicle_breakdown,12.8482637,77.6713737,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,lcv,2.0,2.0,0,0,1.0,83.47854003333333,30.0,"4th Main Road, Abbaiah Reddy Layout, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",2024-01-31 02:47:16.032000+00:00
FKID000087,unplanned,vehicle_breakdown,12.96672,77.6093294,False,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,bmtc_bus,5.0,2.0,0,0,1.0,52.75157615,65.0,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",2024-01-31 05:03:24.794000+00:00
FKID000088,unplanned,vehicle_breakdown,13.0253205,77.6400845,False,High,closed,Unknown_Zone,ORR North 1,Unknown_Junction,private_bus,21.0,3.0,0,1,3.0,74.82553706666666,65.0,"5th A Cross Road, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",2024-03-07 21:35:50.715000+00:00
FKID000089,unplanned,vehicle_breakdown,12.8561783,77.6645205,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,heavy_vehicle,2.0,2.0,0,0,1.0,,30.0,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",2024-01-31 02:08:55.286000+00:00
FKID000090,unplanned,water_logging,12.9641056,77.5825203,False,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,not_applicable,3.0,2.0,0,0,1.0,8282.429940516666,65.0,"Silver Jubilee Park Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",2024-01-31 03:04:31.974000+00:00
FKID000091,unplanned,vehicle_breakdown,12.974757,77.5657216,False,High,closed,Unknown_Zone,Magadi Road,Unknown_Junction,lcv,1.0,2.0,0,0,1.0,,65.0,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",2024-01-31 01:22:31.388000+00:00
FKID000092,unplanned,vehicle_breakdown,12.9640011,77.5836093,False,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,bmtc_bus,1.0,2.0,0,0,1.0,,65.0,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",2024-01-31 01:45:45.370000+00:00
FKID000093,unplanned,vehicle_breakdown,12.9480512,77.5343585,False,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,heavy_vehicle,4.0,2.0,0,0,1.0,47.68990556666667,65.0,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",2024-01-31 04:21:01.833000+00:00
FKID000094,unplanned,vehicle_breakdown,12.9245654,77.6739287,False,High,closed,Unknown_Zone,ORR East 1,Unknown_Junction,bmtc_bus,3.0,2.0,0,0,1.0,,65.0,"Outer Ring Road, Golden Residency, Bellandur Village, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",2024-01-31 03:31:13.977000+00:00
FKID000095,unplanned,tree_fall,13.0078566,77.5920655,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,21.0,3.0,0,1,3.0,8.620181266666666,30.0,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",2024-03-07 21:47:02.800000+00:00
FKID000096,unplanned,tree_fall,13.0035862,77.5721203,True,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,21.0,3.0,0,1,3.0,,60.0,"2nd Temple Street, KR Puram, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-07 21:49:19.785000+00:00
FKID000097,unplanned,others,12.9854129,77.5941024,False,High,active,Unknown_Zone,CBD 2,Unknown_Junction,not_applicable,21.0,3.0,0,1,3.0,,75.0,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-07 21:59:21.123000+00:00
FKID000098,unplanned,tree_fall,12.9272622,77.5806774,True,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,21.0,3.0,0,1,3.0,,60.0,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-03-07 21:57:57.213000+00:00
FKID000099,unplanned,tree_fall,13.0022504,77.5722138,True,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,21.0,3.0,0,1,3.0,8761.173063133332,50.0,"1st Main Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-07 21:37:11.187000+00:00
FKID000100,unplanned,tree_fall,12.9586724,77.5629452,True,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,not_applicable,21.0,3.0,0,1,3.0,13245.791290366667,85.0,"3rd Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",2024-03-07 21:34:37.863000+00:00
FKID000101,unplanned,vehicle_breakdown,13.0369808,77.5895122,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,truck,3.0,2.0,0,0,1.0,,65.0,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2024-01-31 03:11:13.623000+00:00
FKID000102,unplanned,vehicle_breakdown,12.9169077,77.5737827,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,bmtc_bus,3.0,2.0,0,0,1.0,,30.0,"45th Cross Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",2024-01-31 03:23:09.510000+00:00
FKID000103,unplanned,pot_holes,12.9047066,77.6016042,False,High,active,Unknown_Zone,Bannerghata Road,Unknown_Junction,not_applicable,22.0,3.0,0,0,3.0,,75.0,"2nd Cross Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",2024-03-07 22:01:11.729000+00:00
FKID000104,unplanned,pot_holes,12.9047995,77.6017019,False,High,active,Unknown_Zone,Bannerghata Road,Unknown_Junction,not_applicable,22.0,3.0,0,0,3.0,,75.0,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",2024-03-07 22:02:40.027000+00:00
FKID000105,unplanned,water_logging,12.9774707,77.5457303,False,High,active,Unknown_Zone,West of Chord Road,Unknown_Junction,not_applicable,22.0,3.0,0,0,3.0,,75.0,"G Narayana Kumar Road, Oddarapalya, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",2024-03-07 22:06:56.368000+00:00
FKID000106,unplanned,pot_holes,12.904781,77.6015741,False,High,active,Unknown_Zone,Bannerghata Road,Unknown_Junction,not_applicable,22.0,3.0,0,0,3.0,,75.0,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",2024-03-07 22:07:52.537000+00:00
FKID000107,unplanned,vehicle_breakdown,12.9238693,77.5536044,False,High,closed,Unknown_Zone,ORR West 1,Unknown_Junction,others,5.0,2.0,0,0,1.0,141.02791743333333,65.0,"Dr Rajkumar Puniya Bhoomi Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2024-01-31 05:41:26.253000+00:00
FKID000108,unplanned,others,12.9585656,77.5932824,False,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,7.0,2.0,0,0,1.0,,40.0,"KH Road, Sri Jai Maruthi Eat Out Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",2024-01-31 07:26:39.082000+00:00
FKID000109,unplanned,tree_fall,12.9601533,77.5633429,False,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,not_applicable,22.0,3.0,0,0,3.0,13203.4163744,65.0,"6th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",2024-03-07 22:16:53.889000+00:00
FKID000110,unplanned,tree_fall,12.9578001,77.5631189,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,22.0,3.0,0,0,3.0,13212.042736283332,30.0,"4th Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",2024-03-07 22:08:18.693000+00:00
FKID000111,unplanned,vehicle_breakdown,12.95836,77.5776317,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,private_bus,22.0,3.0,0,0,3.0,,30.0,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",2024-03-07 22:28:07.464000+00:00
FKID000112,unplanned,pot_holes,12.9187567,77.621505,False,High,closed,South Zone 2,ORR East 1,SilkBoardJunc,not_applicable,2.0,5.0,1,0,12.0,,65.0,"5th Cross Road, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",2023-12-16 02:15:10.244000+00:00
FKID000113,unplanned,construction,13.0331905,77.5901915,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,not_applicable,22.0,3.0,0,0,3.0,545.3734030166667,65.0,"Anand Nagar Main Road, AGS Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-07 22:40:56.720000+00:00
FKID000114,unplanned,vehicle_breakdown,12.9360494,77.6154975,True,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,lcv,20.0,3.0,0,1,3.0,,50.0,"20th Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",2024-03-07 20:31:07.587000+00:00
FKID000115,unplanned,water_logging,12.9784088,77.6285392,False,High,active,Unknown_Zone,Old Madras Road,Unknown_Junction,not_applicable,22.0,3.0,0,0,3.0,,75.0,"Nala Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",2024-03-07 22:55:04.919000+00:00
FKID000116,unplanned,pot_holes,12.9873237,77.6037885,False,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,22.0,3.0,0,0,3.0,,40.0,"Broadway Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",2024-03-07 22:33:02.896000+00:00
FKID000117,unplanned,vehicle_breakdown,13.0190323,77.654465,False,High,closed,Unknown_Zone,ORR North 1,Unknown_Junction,bmtc_bus,22.0,3.0,0,0,3.0,,65.0,"5th A Cross Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",2024-03-07 22:48:31.761000+00:00
FKID000118,unplanned,congestion,13.0446713,77.5828869,False,High,closed,Unknown_Zone,ORR North 2,Unknown_Junction,not_applicable,5.0,2.0,0,0,1.0,,65.0,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",2024-01-31 05:48:22.545000+00:00
FKID000119,unplanned,vehicle_breakdown,12.9119892,77.6254956,False,High,closed,Unknown_Zone,Hosur Road,Unknown_Junction,bmtc_bus,6.0,2.0,0,0,1.0,,65.0,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2024-01-31 06:15:45.828000+00:00
FKID000120,unplanned,vehicle_breakdown,12.9893579,77.5064443,False,High,closed,Unknown_Zone,Magadi Road,Unknown_Junction,heavy_vehicle,5.0,2.0,0,0,1.0,,65.0,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2024-01-31 05:56:24.296000+00:00
FKID000121,unplanned,vehicle_breakdown,13.0152581,77.5639687,False,High,closed,Unknown_Zone,Tumkur Road,Unknown_Junction,lcv,19.0,3.0,0,1,3.0,,65.0,"CV Raman Road, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",2024-03-07 19:49:46.025000+00:00
FKID000122,unplanned,tree_fall,12.9392829,77.5596125,True,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,23.0,3.0,0,0,3.0,61.79462865,50.0,"5th Cross Road, 2nd Block, Ashok Nagar, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",2024-03-07 23:06:49.704000+00:00
FKID000123,unplanned,vehicle_breakdown,12.9614398,77.5600867,False,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,lcv,8.0,2.0,0,1,1.0,102.3569732,65.0,"BGS Flyover, Mariyamma Layout, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",2024-01-31 08:57:24.573000+00:00
FKID000124,unplanned,vehicle_breakdown,12.9194445,77.6215536,False,High,closed,Unknown_Zone,Hosur Road,Unknown_Junction,bmtc_bus,8.0,2.0,0,1,1.0,,65.0,"Sri Mahasharana Madiwala Maachideva Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",2024-01-31 08:05:37.513000+00:00
FKID000125,unplanned,construction,13.0501731,77.4947759,False,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,11.0,2.0,0,0,1.0,,40.0,"Mumbai Bengaluru Highway, Pride Altius, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",2024-01-31 11:11:49.384000+00:00
FKID000126,unplanned,accident,12.8400906,77.6764868,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,16.0,2.0,0,0,1.0,,30.0,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",2024-01-31 16:11:31.242000+00:00
FKID000127,unplanned,accident,13.042636,77.5147881,False,High,closed,Unknown_Zone,Tumkur Road,Unknown_Junction,not_applicable,19.0,2.0,0,1,1.0,,65.0,"Pampamahakavi Road, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",2024-01-31 19:13:08.144000+00:00
FKID000128,unplanned,vehicle_breakdown,12.9110914,77.6001308,False,High,closed,Unknown_Zone,Bannerghata Road,Unknown_Junction,heavy_vehicle,19.0,2.0,0,1,1.0,,65.0,"Bannerghatta Main Road, Green Arch, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",2024-01-31 19:17:09.201000+00:00
FKID000129,unplanned,others,12.9516567,77.500185,False,Low,closed,West Zone 1,Non-corridor,RingRoad-UllalJunction,not_applicable,9.0,5.0,1,1,12.0,,30.0,"Bangalore University Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",2023-12-30 09:28:08.173000+00:00
FKID000130,unplanned,pot_holes,12.9698017,77.7319617,False,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,20.0,2.0,0,1,1.0,,40.0,"Nallurahalli Main Road, Brigade IRV Centre, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",2024-01-31 20:10:41.586000+00:00
FKID000131,unplanned,vehicle_breakdown,13.114305,77.60655,False,High,closed,Unknown_Zone,Bellary Road 2,Unknown_Junction,heavy_vehicle,20.0,2.0,0,1,1.0,102.53794968333334,65.0,"Bellary Road, SN Halli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2024-01-31 20:34:20.329000+00:00
FKID000132,unplanned,vehicle_breakdown,12.9900159,77.5025425,False,High,closed,Unknown_Zone,Magadi Road,Unknown_Junction,bmtc_bus,20.0,2.0,0,1,1.0,106.48373361666667,65.0,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2024-01-31 20:33:08.407000+00:00
FKID000133,unplanned,accident,13.0424443,77.5147257,False,High,closed,Unknown_Zone,Tumkur Road,Unknown_Junction,not_applicable,19.0,2.0,0,1,1.0,,65.0,"Mumbai Bengaluru Highway, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",2024-01-31 19:14:30.018000+00:00
FKID000134,unplanned,vehicle_breakdown,12.9216832,77.6199372,True,High,closed,Unknown_Zone,Hosur Road,Unknown_Junction,heavy_vehicle,19.0,2.0,0,1,1.0,75.3592525,85.0,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2024-01-31 19:45:59.207000+00:00
FKID000135,unplanned,others,13.0467369,77.575502,False,High,closed,North Zone 2,ORR North 2,BhadrappaLayout,not_applicable,7.0,3.0,0,0,12.0,,65.0,"Gundappa Road, Basaveshwara Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",2023-12-21 07:01:13.955000+00:00
FKID000136,unplanned,vehicle_breakdown,13.0427379,77.5892891,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,lcv,20.0,2.0,0,1,1.0,,65.0,"Outer Ring Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2024-01-31 20:51:52.146000+00:00
FKID000137,unplanned,vehicle_breakdown,13.0308555,77.5359082,False,High,closed,Unknown_Zone,Tumkur Road,Unknown_Junction,heavy_vehicle,20.0,2.0,0,1,1.0,,65.0,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-01-31 20:38:26.221000+00:00
FKID000138,unplanned,pot_holes,13.0161873,77.7093516,True,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,0.0,6.0,1,0,1.0,365.2268505833334,50.0,"Seegehalli Main Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",2024-01-21 00:50:18.118000+00:00
FKID000139,planned,construction,12.9693576,77.7006406,False,High,closed,Unknown_Zone,ORR East 2,Unknown_Junction,not_applicable,21.0,2.0,0,1,1.0,,65.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2024-01-31 21:05:04.750000+00:00
FKID000140,unplanned,vehicle_breakdown,12.9625526,77.5916298,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,private_bus,21.0,3.0,0,1,3.0,,30.0,"Mission Road, TVS Emerland Cascadia, CKC Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2024-03-07 21:35:39.063000+00:00
FKID000141,unplanned,others,12.9893817,77.5927844,False,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,23.0,3.0,0,0,3.0,,40.0,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-07 23:28:51.195000+00:00
FKID000142,unplanned,water_logging,12.938565,77.6979933,False,High,closed,Unknown_Zone,ORR East 1,Unknown_Junction,not_applicable,23.0,3.0,0,0,3.0,49.972616783333336,65.0,"Panathur Main Road, Mariyappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-07 23:17:27.277000+00:00
FKID000143,unplanned,vehicle_breakdown,12.9690624,77.5872736,True,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,bmtc_bus,23.0,3.0,0,0,3.0,111.6212591,85.0,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",2024-03-07 23:36:30.807000+00:00
FKID000144,unplanned,tree_fall,12.961311,77.55932,True,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,not_applicable,23.0,3.0,0,0,3.0,13118.919869416666,85.0,"BGS Flyover, Cobaley Colony, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",2024-03-07 23:41:21.369000+00:00
FKID000145,unplanned,road_conditions,12.9146696,77.5640607,False,High,closed,Unknown_Zone,ORR West 1,Unknown_Junction,not_applicable,21.0,2.0,0,1,1.0,,65.0,"Subramanyapura Main Road, Bendre Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",2024-01-31 21:52:18.310000+00:00
FKID000146,unplanned,vehicle_breakdown,12.9173038,77.5882958,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,bmtc_bus,21.0,2.0,0,1,1.0,,30.0,"46th Cross Road, MTB Area, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",2024-01-31 21:09:52.368000+00:00
FKID000147,unplanned,road_conditions,12.9144686,77.5650362,False,High,active,Unknown_Zone,ORR West 1,Unknown_Junction,not_applicable,21.0,2.0,0,1,1.0,,75.0,"Subramanyapura Main Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",2024-01-31 21:59:26.148000+00:00
FKID000148,unplanned,road_conditions,12.9144815,77.5650493,False,High,active,Unknown_Zone,ORR West 1,Unknown_Junction,not_applicable,21.0,2.0,0,1,1.0,,75.0,"Subramanyapura Main Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",2024-01-31 21:33:45.025000+00:00
FKID000149,unplanned,vehicle_breakdown,12.9113626,77.5999548,False,High,closed,Unknown_Zone,Bannerghata Road,Unknown_Junction,heavy_vehicle,19.0,2.0,0,1,1.0,,65.0,"Bannerghatta Main Road, Green Arch, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",2024-01-31 19:00:04.306000+00:00
FKID000150,unplanned,vehicle_breakdown,12.9353705,77.5182037,False,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,heavy_vehicle,21.0,2.0,0,1,1.0,,65.0,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",2024-01-31 21:03:56.011000+00:00
FKID000151,unplanned,tree_fall,12.9216444,77.5940415,True,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,23.0,3.0,0,0,3.0,,60.0,"38th Cross Road, Putlanpalya, Block 9, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",2024-03-07 23:51:40.169000+00:00
FKID000152,unplanned,vehicle_breakdown,12.9246541,77.6497438,False,High,closed,Unknown_Zone,ORR East 1,Unknown_Junction,lcv,22.0,2.0,0,0,1.0,,65.0,"Sarjapur Marathahalli Road, Agara Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2024-01-31 22:01:00.508000+00:00
FKID000153,unplanned,road_conditions,12.9145147,77.5649877,False,High,active,Unknown_Zone,ORR West 1,Unknown_Junction,not_applicable,22.0,2.0,0,0,1.0,,75.0,"2nd Cross Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",2024-01-31 22:04:51.071000+00:00
FKID000154,unplanned,road_conditions,12.9145447,77.5650079,False,High,active,Unknown_Zone,ORR West 1,Unknown_Junction,not_applicable,22.0,2.0,0,0,1.0,,75.0,"2nd Cross Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",2024-01-31 22:05:42.862000+00:00
